candidate_id,fold,engine_id,n_checkpoints,RMSE,MAE,NASA_sum,signed_bias_mean
xgb_w60_d6,4,11,5,31.589545411734715,29.70321578979492,158.68171710388788,22.6870475769043
xgb_w60_d6,4,23,5,33.330144354560154,32.84747123718262,148.40648398705744,32.84747123718262
xgb_w60_d6,4,28,5,44.45723278245079,40.48580474853516,1323.7635886782314,40.48580474853516
xgb_w60_d6,4,44,5,29.511298360893683,27.138833236694335,116.3940061015028,27.138833236694335
xgb_w60_d6,4,54,5,34.261406578109295,30.349005126953124,267.64588487574053,15.4216552734375
xgb_w60_d6,4,58,5,33.416464118076554,31.31126480102539,186.45571480875344,31.31126480102539
xgb_w60_d6,4,61,5,38.6075052968446,36.5989501953125,333.8044939617252,36.5989501953125
xgb_w60_d6,4,63,5,30.382381586436527,30.14984130859375,105.17764997436998,30.14984130859375
xgb_w60_d6,4,65,5,35.1788266834204,33.94433822631836,200.45676395127416,33.94433822631836
xgb_w60_d6,4,67,5,62.031498537672775,53.56171569824219,3749.6445778299258,-3.4088348388671874
xgb_w60_d6,4,70,5,44.93276444632853,40.357997512817384,1099.4059691520333,40.357997512817384
xgb_w60_d6,4,71,5,28.534492178983076,24.479241180419923,188.4710387489999,15.069579315185546
xgb_w60_d6,4,82,5,32.670141826708615,30.771002197265624,199.89703667663053,30.771002197265624
xgb_w60_d6,4,85,5,31.809873280006357,30.830001831054688,140.08216863336045,30.830001831054688
xgb_w60_d6,4,92,5,56.010675655114845,45.67003479003906,2753.106494557457,-7.316183471679688
xgb_w60_d6,4,94,5,39.071319710142156,33.622903442382814,305.69709085923546,-1.8838104248046874
xgb_w60_d6,5,4,5,30.04983253823654,28.757247161865234,122.74910602902251,28.757247161865234
xgb_w60_d6,5,5,5,31.47177763449551,27.652024841308595,134.8448460096981,6.222874450683594
xgb_w60_d6,5,12,5,32.14024236877809,31.369615936279295,151.12398247120922,31.369615936279295
xgb_w60_d6,5,14,5,25.576443994821886,24.294080352783205,67.46227777673745,24.294080352783205
xgb_w60_d6,5,15,5,27.41348883183924,24.371031188964842,110.12520703835743,22.740330505371094
xgb_w60_d6,5,18,5,27.829447408696215,26.165689849853514,100.56835996351315,26.165689849853514
xgb_w60_d6,5,30,5,37.961142302748264,34.96560363769531,459.85946626039635,34.96560363769531
xgb_w60_d6,5,32,5,29.241463614513584,27.808403778076173,111.63049708196218,27.808403778076173
xgb_w60_d6,5,35,5,23.530412440713725,20.741596221923828,59.062784112437086,19.13443069458008
xgb_w60_d6,5,37,5,20.74433956780464,20.083532333374023,36.31698009991716,20.083532333374023
xgb_w60_d6,5,42,5,33.840471379299736,30.962852478027344,236.80491327567944,30.962852478027344
xgb_w60_d6,5,64,5,45.27512373300263,38.40852813720703,638.3631529527238,4.164845275878906
xgb_w60_d6,5,74,5,50.55410851548233,46.595524597167966,3345.852070096829,46.595524597167966
xgb_w60_d6,5,80,5,35.19182004356578,32.63235244750977,237.24595131446307,32.63235244750977
xgb_w60_d6,5,89,5,32.06412448388554,30.11031723022461,162.28421341795143,23.229671478271484
xgb_w60_d6,5,96,5,55.3680036059537,51.78941802978515,1211.4684001910236,-0.46076507568359376
xgb_w60_d6,5,98,5,18.318655984528064,17.77475051879883,27.591353599242037,17.77475051879883
xgb_w90_d6,1,16,5,31.589738450759942,27.16453628540039,104.07085709434668,-2.851366424560547
xgb_w90_d6,1,20,5,28.681189018781183,24.2921875,90.0873835081924,6.899313354492188
xgb_w90_d6,1,21,5,20.343793676459086,18.95142936706543,32.5037432361662,9.122468185424804
xgb_w90_d6,1,29,5,12.636516703191806,10.777482986450195,14.235356930631905,10.777482986450195
xgb_w90_d6,1,36,5,13.421454523811816,11.368703079223632,15.08472322105806,11.368703079223632
xgb_w90_d6,1,40,5,12.992139695735622,12.003611755371093,14.12892897914033,12.003611755371093
xgb_w90_d6,1,47,5,14.336867613401862,14.19843635559082,16.070456027875146,14.19843635559082
